target,features_1,features_2,features_3
-316390.5348364539,16.082478769153624,0.1504229784790411,22.232511055397826
-1498155.9844619718,-6.825962428249635,-2.4000119960984327,-35.208133532787045
-1120150.5448436255,0.1293551383232352,5.83167908901556,43.59889716302304
-43900.47427160933,11.561664218457734,-0.9676890354201374,17.02572437610811
973918.5480900039,-16.113607353631146,-4.010567704558214,6.73042849087115
2739819.3289575516,-15.392911781141434,-2.8106877882747057,-83.93110845410158
82678.91983236471,8.292540964197691,-6.593186812157488,17.463724972542703
797760.710226452,15.947539885197092,-0.8484255537107,-20.454828707733277
353748.48592324264,6.2398413766579575,0.309311665723427,3.103562820431238
-52970.32237827931,4.053910826953797,3.328576882155036,-21.358583901782065
264368.1165936808,25.96370883143394,-9.043398644066489,-45.646909272536405
1341051.8863179144,19.2902951445132,2.9106554808540808,-18.85779057057483
-52289.424821636814,-14.70763410639582,2.7470607803971925,-8.194550902608936
1858285.0420343606,-23.879991083714504,-5.517878578471643,12.062597835178666
-1629451.8221912747,12.631938619847066,-4.443812259329394,-64.37477829099696
623970.9203837486,-26.425298613806376,4.4460434522859975,-2.043088270911392
55333.70207853592,23.803666097856244,2.6318705224932075,-50.33361423396105
-500628.1561406239,-8.553311547155277,7.642790272827732,-17.85265579712944
-1997421.0676347828,21.17728728732641,-3.510351386154633,-97.26853051654786
26563163.304562785,50.01093036401812,-8.208653804627465,105.01298751090496
1260087.4605648783,28.13812647282415,-5.24697585611105,1.8204775410208327
-923531.1480711333,-12.156983099713845,2.5682360392853467,-22.65959273476429
-1028150.6325519806,6.640695794702009,2.362789701098732,-43.26764425706812
92795006.03551197,46.54709742544425,1.0617205462630577,139.1455200913522
-1083661.3803525392,-1.276334344396126,-0.3081743981176483,48.176310708702765
-1766676.5556248883,-24.946024538059103,2.594689549769288,80.72593368103131
768692.4275989436,-21.67273978922328,6.561392659174635,9.836152181340957
-3304180.952345374,33.169276227400665,1.8591863278076648,-76.09007996836787
-2574204.7085431637,-16.497661938655142,-4.681216751070821,90.12543021572328
-557859.2723046349,-10.592018674667802,1.0847640240453604,-17.587255418110225
1140780.9311581643,-18.29251345103541,-4.097512610892994,34.03294874894606
-630270.6790077661,-0.9015179175669534,-3.8380376535741783,39.26737181011045
7899926.005017631,-16.250234893048642,0.2690552730374589,127.88525126366412
-762470.364133488,-0.0894518259587967,1.3909570381123115,-83.09663675817214
-197316.01287111186,18.388798740636712,-1.280227077000991,20.65195705362498
825707.258872882,-16.84133391616066,2.785219062181282,15.461686611254173
1618223.8712522844,-43.97054637191493,-0.2219491832133081,-13.382065985226276
-781026.5413451192,1.6485835008210885,6.51417784933349,32.87167081840402
-1575347.5666434544,4.050883191615287,-4.301368643223135,72.70345371605288
-340805.8314944189,10.0427297779053,-4.9377979063044215,24.300913331591858
901257.9351259943,-16.14848184105938,0.6639691682700292,14.870165556907745
727399.7851138724,20.7693715869382,0.3834957791456229,7.171252220750537
-2221209.4428618248,-22.791080373159797,3.48792948966078,-44.76365421941069
657782.5677235434,10.75984279071496,2.9739712849289166,-11.18584253265538
73413578.61847179,-5.6091566203241685,5.015650750581596,164.56338696564086
85678.60784312722,-11.814895362766183,-0.4294822582632484,39.882768652067554
4781325.032645774,24.43628735407175,2.8191352100252454,84.5393182042375
-1485468.8024762133,4.343607891940337,-1.9102671645467864,51.040222066975495
245180.43885279167,-39.20384221385147,-4.333212216065682,62.74640909766805
-1113613.4595916786,-12.3728064653818,1.5204146675702672,67.49805671169023
-1613211.8043054654,27.314492579238035,-6.8797381087006215,57.9991638652081
774053.3680774407,17.47004312778999,2.5987033755720623,-30.710247728196187
-1210003.9935424542,-15.982240560349638,2.1921851088283373,76.38593086550782
-1072233.329343767,21.44103998282345,-2.0038872154396987,34.58987758723676
-3388142.481175751,21.72660547805704,6.272255180411869,-82.2232347899917
368459.50169760105,0.0533148448670994,-3.408018071546858,6.297936062816182
482422.82713426993,-8.000466661200603,-2.1475745694385515,21.60485739795432
2068674.084562934,30.42848090160368,0.8781423097382,-31.414358400672963
2052635.5679537645,-30.37959503399528,2.391398436858017,22.69552124995339
1562358.4228138197,-21.43816391141684,-2.2283483630544905,20.576459674399267
-2102031.874587326,-10.939663525752538,1.3760884849670414,-43.32122702955835
38906445.33958011,-28.28441211982596,-0.6687479360063967,-120.81461971405191
-775636.7573657415,-8.34389862040723,-3.906031359736821,-23.038236063386712
-1499374.9001254984,-25.509456172181046,3.824319707952745,-30.56262057040664
-511463.78323990555,5.685330600747811,-3.4491500695965525,-30.91114011185831
-1322306.1035119346,-2.5893667559735265,-4.824120858028167,55.01126723457013
-3919237.5253691375,-43.39810743087055,-3.762869250265698,80.00329957816818
4646588.520782262,-13.118423517437286,0.984413017226458,-92.74827783889098
3144815.3590276623,38.64499599205684,1.0509432022355731,-7.390435467785986
-6330916.298160439,32.30114292012564,0.6532184224048299,-95.8192496607932
-1171855.2948813667,-12.777735630976274,0.422761224594857,67.99248241003222
3290422.419179663,-36.11946524336094,-10.43606993729914,5.505271361388972
36761296.185153246,25.84627178514141,0.98828343529873,123.20275620882612
-1532588.8090153816,-22.51934816267196,3.4611894898315008,-30.34999995876497
-2137978.6592577444,-7.216665268955938,0.3959618252463395,-47.87853678573437
4694310.380245775,55.11562400428632,3.122099549114868,-38.06531192655603
95166.98575255903,24.8697410294928,-3.272079540002271,-47.421753722502544
1340611.1715247408,-31.717134911494437,2.1802195761292573,-71.32338725582113
-1454187.0225186737,-15.105448554904273,3.805991172897136,-29.640146106207972
1659418.2503886903,-31.45983799762837,5.104424804689423,12.4723687544851
-1102402.547126403,-1.2515294193474318,-5.799322826413282,49.05394848212409
17851792.10169658,-20.459411842855992,7.746592559588191,-112.06287826516628
13294535.511437003,5.0593585834684776,-2.8753613596315395,117.58673817348844
5306134.576142385,-20.55209376416623,7.115506009611343,-92.46209906647334
-1220091.7421935657,8.089387932254187,0.1719229780542945,40.60269515628914
-534174.1258617573,17.79559478560744,-4.016534583832942,25.65337525586496
-1610960.156957561,-2.944842044385771,-5.917976978296323,-42.6195354773665
-1374770.6247092446,-2.57774073430869,-3.3675540177964725,-36.91374740123989
1462871.9419449128,-20.38167803032383,-3.493343826249559,29.40276851489548
229118.12828692794,15.124765046865596,-0.6882413620515451,77.09236871946484
818743.5389379406,16.630879179887536,-4.645471062430643,-3.6931074039859912
-390230.9767669104,35.228668694492484,-6.070167090522857,29.84073493237547
3230233.511884419,37.59054403922788,1.898917175748302,-27.34093043265579
2804157.9893553425,38.009544249521625,-0.5892099228101122,-30.368536293438428
2700261.448727229,10.79502030326075,0.1800782811851661,88.89192403145064
84016.37856279104,-0.7923647836385409,3.3195536433200465,-9.070080239470064
-293683.5054091653,4.598019437415778,-7.466069977767898,28.94245281874025
2633847.7835289147,15.467940307188046,-6.241994849864725,-105.53568061692032
-341851.13576120924,-1.2056881481906077,3.186536886991989,-20.149250534301643
-1647936.9112071064,-14.49240329303592,1.6614371769615564,-32.99505844856145
-1358509.6466726442,-2.575851162089468,1.4175823813685713,-36.56259789530517
-702983.257295588,1.0059323047768665,-0.7370568129523641,-28.7044813601221
7041630.869381297,10.339868584253503,2.973694496752427,-121.49442464837156
654554.55517674,26.51675637233762,1.8543979038170528,14.292242337158088
-1562483.0993028784,13.502824486433294,3.533029928024276,52.88805224153445
-3356151.3332648873,-25.899908773255525,-1.256904569693224,93.38596682143408
570751.700651821,-9.638191505177687,-1.6370803773445866,7.943254197176583
1125608.7270584907,-19.11672455925733,-8.36949936911,40.74845241440084
193135.17030722584,6.186972177260028,7.555996821884666,8.62188706931781
-1169795.325090047,-3.743815755055813,1.4320236975945009,54.73476361711246
532016.354747375,-34.29034561068563,-2.330500450931296,-62.68841101758442
-706372.63567617,5.283712091662999,-2.253232868995329,-34.09365281813188
-1290392.827157951,-23.68384288471082,6.592521501432228,-26.38478121715047
-14044658.196178138,44.67011805860911,-4.30983987704445,-113.2711361725244
-2019409.8541718202,10.893696343616156,-7.134965421823858,62.62990959186235
516724.0858630093,-9.09131477488048,-1.4116386084516248,6.4822732891412125
221531.22781280417,10.57804189021003,-1.3507631588331563,-23.884728757338443
3036840.256634094,44.17734172570752,-6.195828962224772,-21.04489751170904
1150006.6943967612,15.79367221242083,5.627649681937212,-19.41651346485465
-278247.83792154654,33.21229036666005,4.469017070397494,37.30457464175282
-379748.91927945055,-28.01785411793851,-5.925544186410743,63.316980727375736
36324.42981407937,-3.0291978154516244,0.6885631135216265,23.322870380327437
-1026222.6227809265,23.149652883583244,-0.0782496287808573,35.246861143582784
122523065.40069818,52.74559932788648,1.288661704839906,145.5435317257968
-852775.7622134134,-8.198475098656075,1.401617655306843,-23.38962609412189
1027521.6249267759,-18.856848076335396,-6.9385090193905725,40.68018057607218
996098.0134387895,-20.58289041306279,3.8370545461329737,27.20013180560628
-714438.6378776161,4.5015220479871285,0.4190433062915139,-86.45877272011487
566121.5903301111,11.991795940636544,-1.964292741909453,-0.1313784862869755
-867165.067845687,-14.892632941243214,-2.4302536510320345,-22.52493541201791
-350197.81216345145,25.737000924629527,0.005846958528523,26.24057375840496
443951.77613096614,11.179039656545768,-0.5291809520536421,-19.23714445235397
679263.8230247768,13.710995079240565,0.2092462940054038,79.3393390760832
8473664.91234441,-51.06982533855828,-1.8246752881675208,-71.65749817334448
407496.36205582356,6.680481468635775,-0.3954650864202677,-3.848454980902038
-1540232.2527088667,7.923989422342347,3.565094564547532,52.86727804576852
1958716.372088935,-27.979691306571784,0.8437710105665873,26.11264410841581
-1259000.4605584554,14.213836876267758,-1.1983990409639222,38.26655114219649
1814292.1822963236,37.78554844668093,2.515495159999681,64.9183276481455
-1941938.71569868,-1.2441681741452928,2.2241209524750216,-49.84732968672904
188648.375180745,-2.580434121658421,4.536402368206506,9.415724019795377
-2975024.143232582,-18.72621553201487,-4.909109610408229,90.98651312243491
-639381.5808618923,12.565110814967166,-1.905391863656884,-43.53300897156929
-609389.860797565,-27.724059859770517,3.197188215545585,65.59673134821965
-747524.4456719793,9.679904746490068,-0.0374632168616012,-41.821494954379325
-1184009.1384594808,11.680095709635497,5.176955275628026,62.55933918924277
115449.3812859207,0.7937869860064515,-1.7448679655137036,-9.89381428553557
-5138470.66495117,-37.25519309092148,-2.1714951341311126,89.17201739943377
1361588.1665197914,17.85356687230881,5.703430448084646,-10.310768879908323
5628961.119455423,-6.853288294743013,1.261959275062882,-99.58437458505011
-344770.92423008615,-17.248869229523415,0.5091233262354271,-14.243922405074375
2246737.179210588,51.54644912234435,-0.719521328681048,25.771525992402857
-288102.39503541496,35.23365547522602,0.725871743334451,54.04862812266921
883506.4730255078,49.168770060285546,-3.382533652098792,43.89366681383047
378950.1660309095,11.25535737137607,2.025077660263016,-24.287694210106554
-14598769.029113181,41.13013176212453,2.107601588615576,-115.3283806177204
-667860.7995818603,21.457643621988687,0.3524963946460712,28.962790014806217
-1578908.6450009139,-1.1719874683618063,-2.5051473594099845,65.2571479325923
4408070.543192415,-48.17160983446743,-0.0665345015508951,24.01200479216508
2044468.4943763625,-20.95051255543507,-9.683543199094007,20.629626325863995
-25803.74537644122,19.017117590629255,-6.803596484880039,18.340677325609832
1526451.9046240242,29.102163314440503,-3.83848759228973,-1.305029253384512
1105093.53570764,19.689665396733147,-3.227110128233301,-15.952959104363751
-99811.52659145894,-43.98704326801887,1.1739273961983228,-38.36275410679997
-443145.08939527627,-23.295818010797262,0.2925028939773131,62.14377147765446
-8611.558199991705,20.800108515307414,-1.156319107268057,-45.34051361493879
509935.50199928693,-1.644600643994382,-0.0935799005684867,88.63717087338836
-1647650.8079990922,10.137186817210235,-4.9290020486033095,-65.53383015250434
358785.2631285641,13.450215083061387,1.7659333929024692,-29.569759046431784
-1284742.734496097,1.5688726113292446,-0.154697093637918,49.35018212000328
16220046.222012913,17.116742290252198,6.410013911339548,106.0890476959665
-1555173.511697745,-4.542073648882205,-5.7968557199164685,-65.08922400421814
11503295.029050456,60.13549319471247,1.418924439693399,71.40838304707296
1004300.3160442499,19.13507148422689,-1.3566707034430878,-22.98821427214625
2050614.0582811702,-35.66859576857128,0.6329740941423256,3.934022793191462
-1962820.1513609393,6.343528817533378,5.578101289267086,-83.59944606453165
5289118.684730697,55.95554810364962,-0.1758957191048381,-20.846283697553712
318166.65095681883,3.525586015157628,3.2243085462611414,-2.720242307776984
-2035158.7076568224,-6.351026152228885,5.221957389716379,-69.88301825113541
22107817.8095517,-15.736039164183644,3.830669802745043,141.87045628295607
-898841.5095023662,21.191664290120123,4.599946481140212,33.987628175626725
3736317.9956749585,23.643214676247208,-4.575933350494166,87.80004623565188
17146189.507100172,-27.4037783408722,0.2276414074240451,161.0729615261872
285490.2705717983,8.674508072057339,-4.977797574421909,-16.988722289994787
890022.2309612618,21.00716241206293,-2.471150034372725,-29.95799034547831
-1782844.3244875702,-11.369690884786015,2.129578198860598,-36.611593874853824
1252526.3517581811,18.883251720149328,3.947604336595385,-5.226666912724875
-966725.641803231,18.825624545546987,-5.379294810727369,32.292657304296206
713085.0231972185,13.221750341348896,9.73864843539922,-33.78358229946535
-1191050.1157429114,-0.2198202155209384,3.962010701220574,48.15485737129266
-1014487.0669030882,-0.7168839682068724,-0.4264304133796838,45.7343276720084
-2164649.4155841945,-8.868866774594876,3.0816151115546884,-46.49673197804631
-1590103.0755510987,12.10156034482132,-5.126768313560135,69.4996453430275
405372.7055218122,44.543445411260976,-2.078045812097524,47.798110098040105
-487703.7554506698,15.497309381843136,-9.236115408970257,27.15215891027493
2434259.5933883763,46.16226208162388,12.216611683933476,39.84800334812581
-1677712.7081245412,-19.78607088173711,0.3104447617577697,-62.26171764078722
1033207.7932076212,-13.502558022176236,1.2229466792185255,-82.22057063416061
857854.9685606004,15.095642340905746,0.6760237432992573,-5.798143737323289
2594229.6442255965,-17.374257562814407,3.120253548108252,-85.8946220681236
-1244077.2537315304,-9.958376625668963,-4.62162161153947,-29.96137785674896
82909.05639633897,8.703453012906474,-3.247587745251544,15.08027069487001
-1185878.9696789412,-25.16074133724746,-7.189362554678801,-33.094135693786534
2805130.641076255,32.80515290022066,2.809128244591471,-12.188080867245423
-1083833.5265571454,-1.6589809447754529,3.594386659508043,-33.63088165842732
-1929949.449434016,-2.081443722601672,0.6054063518604813,-48.37668958853028
47392.55434760777,-15.4101274234091,4.1370627687998764,-5.7594486673002425
258907.41918794834,4.440161632360614,-8.057541121588558,17.093086516604156
1976246.2092739101,29.578331824440465,-0.8255668365083269,-7.171611811820872
500962.0474190545,13.0738102559243,6.651389207066803,6.867715963364752
1871817.5106914295,31.041272508011858,4.197764658505652,-40.9990426072977
-2145672.026400783,-0.2814514428470075,1.245627170358117,-64.36008445023211
7635657.340593221,36.29699157214873,4.752211442448643,82.04587372922934
872836.4767320945,24.001532132418475,-0.5707373188328593,7.201773251856205
26219316.60708894,5.822004564869133,-2.00856535360787,-135.71905639367063
-1418465.643849467,-6.538427304444923,3.20756936706532,-34.099435580333456
-817399.6206520755,15.79673949041096,-5.871563798548339,-50.77732761974029
661862.0394480769,15.42948337823743,-0.5869521471335175,-107.26404479837268
1592240.874085675,29.359258420136957,-7.929092996283474,-26.611440163928343
-473688.44086221675,6.29824656441324,3.393612506078977,25.645119578428663
-87383.86219490902,25.836454457616,-0.9342504082956132,22.25809091182075
-1686931.2292043904,-5.593031725446767,-0.1536873614284231,-70.08639284217455
-1138779.0229041115,6.798516391580401,-1.621344055704849,-44.08673781858445
1083747.1025292836,-23.58980064225858,2.3258721687330457,7.111138227986851
80645.47841246065,-8.958667466281003,1.505368114193687,-5.346757562334231
-1947601.1231896356,20.76359818235053,1.361975031781388,-68.28303492502916
-830144.2721157004,15.419811767749488,5.211938598002036,64.68437686991221
5451977.608006841,-50.87142050207549,4.55553082975798,-68.00558934596694
180711.43124369858,-28.647858443760494,7.388156814888837,53.1160597476866
1030125.8155925245,17.035902225517383,1.1482832788221464,-7.415821677588073
226641.83293741188,-1.6988237180888004,-0.1747171633640571,-2.500082967650337
23194548.7635331,16.54041473109026,-3.923855063540192,-143.15383257854228
1825545.2771657507,30.682674962997314,-7.551852178728195,-11.057008734513037
-42867.52501540817,5.847541071568596,1.1845593636896818,78.90101365633151
-791242.294058534,-6.268036685569045,-2.872238537359427,49.50499643758128
-509767.12576825474,-5.169934952306015,-9.133569131940904,-22.581348637829315
606364.5562982778,26.842220775832963,-3.355237541707369,12.283045837645352
-2068286.6323121302,32.02551170308008,-2.280476028199678,-68.92064723691385
-1124980.353777042,13.987792572479403,7.477566641875995,-57.57515613354772
-313219.2609083761,-14.516128900861649,1.367228910558582,-13.12111573679272
1111398.3499766898,19.376545524164648,-1.4501378256284712,-18.72912379092087
-1987391.0971718705,1.8179552019577985,-1.7383073930596276,-59.497890508174535
741665.8893781805,-23.249361464744037,-0.8225896123991268,47.46155724154018
-1261427.8274912264,-19.86951309679872,2.7137705721254872,-26.379696753244723
71917.40739785414,11.169068003428077,0.8636915359393446,-30.14089996895009
4649279.996088694,-2.5193113301761936,-6.983338224780176,-93.89294057272048
529550.2700969772,-28.479923043958166,6.003761898801444,49.87743140894491
-178240.19638378732,7.124586119867998,4.728232777125543,18.7830073653954
87097.5731139403,14.05471075087538,-3.0298044363024768,-32.747494010858944
-1085995.2341742776,-7.659485975523028,-6.5330557949499495,-29.306756647088463
-198701.97251706175,-40.976179838077314,-2.435608545593499,-39.01868844637845
781042.070536636,-18.26696701504868,-4.245436614714524,-0.3682703233482465
-32256227.56770066,50.939789896465626,-0.09158743852207,-147.14186804052082
593327.9158131196,-13.321318987448542,-5.291262156444319,36.6300681336888
-1464284.373586622,-33.71505553233217,-1.6496212449918544,72.0798708296987
1555476.6385795986,12.258209393160088,-1.70205985659013,85.72003586684332
607036.7714630364,-17.03372024538878,5.7287116273577485,24.549434151353875
1520113.8037201092,16.38102738230742,10.188374838187393,-12.942587112792276
-345197.9623533705,31.381173307116978,-2.8699371093381947,28.24698591757083
293301.05807078956,1.8118571115680724,0.6468040055789355,1.3252396373344777
-511293.25800046604,1.2889322174041131,5.7997186502833085,27.85326945827808
5777933.8707714975,46.11352200028042,8.616081974573714,-13.053453011581263
579549.0477602221,-12.198543357507225,1.9863663448387612,18.990691150763887
-33486.51720567694,2.071496510746104,0.0744183203338562,19.768741048294032
15695320.523052856,32.20689680437723,-0.8949348521559471,100.73204781123503
-1784005.8877852014,-2.2322541486825984,-6.191073656767216,-49.22639339198336
654844.5495105068,-11.30611942848613,-3.757441837325561,4.648301165845507
-2659731.7003834154,41.8332656134094,2.730388529765197,-70.87042009721794
1925170.4006374285,26.258390309718973,0.9186509834548092,-20.119413259661844
-2367010.1706626546,-11.923379312093392,5.709824310243857,-50.98569678993036
3981386.5064940616,-51.52881875478596,-0.1231743248819034,1.3595712173997114
64223498.07043049,33.033581548361184,0.4575480656283583,135.37408770385724
459370.1532994681,17.659224030119837,1.1041439362244647,9.840854089008603
267333.39480392047,0.9009266245156412,0.4288115932725654,-1.5643872933169498
136345.51192987477,-7.172413293007188,-0.6747133841410321,92.53288103342116
335790.1116356681,-15.886194038643204,4.113022354209092,36.15273717455055
-409465.2591469118,25.40385726955589,-3.127299404909956,-53.56136751144592
166459.31904759922,-0.3409843989008266,-1.248767211990094,-85.48532497519335
1415200.4168849213,-41.523952883085535,0.966819118899879,-10.842801409707924
-967547.3072602936,-2.1302762274255738,-6.842012033065978,-31.231268064958247
-135951.0883948428,-5.439393241978376,4.529291143856478,27.498443361512447
-2071720.5117818967,1.2815490998681065,-0.238523656229281,-60.75526478880461
2078516.0820668177,-33.14789578224266,-2.5505294254441866,3.6251092549252126
-3500778.4665138945,-26.824230106680037,-4.2121931998283415,133.3769094600443
263539.54508509586,1.2264153107021842,-3.2659748900849013,-5.124860569884131
744346.534087555,-7.083997335256559,-10.68053573862526,0.825786215829969
794592.9284957168,18.56929844365403,-4.674144806482982,-24.64048200706975
-8728758.300792217,-40.46575974176848,4.598817353035872,115.3261901494189
1531534.3283911305,33.24210338716504,-0.779457578175491,7.158148355250613
2467050.9727141727,38.45649561561756,-3.165182174130388,-3.3977218721044107
711123.1128228729,21.743581004210046,1.6469054007145931,-38.947048654519705
4152361.6392785856,-41.767685828338735,-4.112322576423163,24.757701706066715
482227.05446167896,31.26725345666189,-4.88355079249064,-47.63139798435823
-2113731.2249594503,5.949496255243512,2.3346058102881173,-66.68464053328574
1038676.8990458645,21.336194231266077,-0.7332138673284909,0.5110337612496548
1648502.1446359593,27.75196741897004,-4.714540990013573,-8.91231312803042
-1630454.70180608,-10.02782083063063,-3.861409008581791,71.03540586762655
-1995611.918634273,-25.788697927989904,6.078988574009203,-56.50331946663746
4089481.03758853,-49.45957345290381,-0.8520496572348641,38.19487011783365
-158114.6742890498,-9.99104476330184,1.8589647086010488,-10.428865645285072
-1808682.8028874411,9.624702921057166,0.7660258230902959,-82.54362791240486
-6302426.307670711,-38.50068815070996,-2.295195380372646,93.00958291864636
461912.33318877127,-15.531542698089694,4.744666221455612,5.221436087405906
-499276.51092848374,-20.28987685507656,0.884302785827319,-16.853613544128436
-1613720.300117922,-20.633508924333785,4.73716299448866,-65.27393764421842
3477685.7296882933,54.08748289791008,-1.5395809378160028,56.29847097021088
-31544.728752703406,34.0380162946332,6.86779712954734,50.68745194547111
279118.8006098084,-18.97966149612,-2.3213539398843914,-73.40615196191192
-1667709.3113156415,-10.03319495826858,-5.543239330290906,-62.01689075021051
-1080209.731843243,4.108143769717222,0.8832123105826614,70.9900704849874
-1849512.3778146715,35.925687103342355,-1.1704759481098008,-66.99538121842981
-594933.0517982394,-0.717954519196244,-8.039046406453215,40.64602582693833
389772.0393403281,-13.533230877100468,-6.154355343117459,-5.569431992956819
-1361024.2973634687,-27.95064543685144,-4.307349235503886,-36.33911256116262
